AtlantaHawks,22,19,9868,1549,3333,246,705,675,900,480,1742,841,246,502,200,776,4019,6,0,0
BostonCeltics,15,26,9887,1430,3242,209,690,793,1073,448,1664,754,304,589,206,902,3862,15,0,0
CharlotteBobcats,28,13,9938,1488,3249,317,852,638,849,466,1653,909,323,584,227,899,3931,18,0,0
ChicagoBulls,24,17,9948,1557,3430,274,788,748,1015,466,1758,882,290,528,231,818,4136,8,0,0
ClevelandCavaliers,15,26,9917,1472,3298,247,740,776,1043,393,1606,802,289,510,166,861,3967,10,0,0
DallasMavericks,14,27,9939,1558,3444,273,774,668,899,465,1754,891,280,552,181,792,4057,20,0,0
DenverNuggets,22,19,9888,1570,3404,258,753,855,1106,505,1761,850,293,539,219,937,4253,14,0,0
DetroitPistons,31,10,9868,1517,3094,284,750,844,1097,431,1646,980,256,550,198,827,4162,10,0,0
GSWarriors,33,8,9866,1746,3550,254,722,913,1195,575,2007,964,289,665,213,843,4659,10,0,0
HoustonRockets,22,19,9915,1621,3387,252,665,756,971,430,1733,887,322,608,270,912,4250,15,0,0
IndianaPacers,32,9,9845,1600,3403,267,714,902,1182,456,1909,941,345,585,193,848,4369,20,0,0
LAClippers,33,8,9852,1631,3424,276,725,766,999,452,1761,956,313,467,152,762,4304,6,0,0
LALakers,18,23,9989,1540,3402,270,825,691,917,447,1721,896,297,511,190,852,4041,14,0,0
MemphisGrizzlies,24,17,9913,1683,3412,284,779,707,940,439,1584,1032,326,533,270,892,4357,6,0,0
MiamiHeat,18,23,9907,1392,3203,249,729,868,1133,462,1661,823,270,541,181,792,3901,9,0,0
MilwaukeeBucks,23,18,9981,1418,3177,222,656,852,1138,387,1792,806,295,604,226,788,3910,9,0,0
MinnesotaT-wolves,36,5,9908,1718,3493,319,849,855,1089,486,1844,1118,370,577,245,844,4610,6,0,0
NJNets,37,4,9883,1611,3269,242,643,791,1039,460,1772,994,326,565,218,797,4255,15,0,0
NOrleansHornets,28,13,9915,1673,3400,276,747,701,931,434,1742,1036,286,556,181,769,4323,9,0,0
NYKnicks,30,11,9932,1722,3512,278,813,693,931,524,1913,948,304,564,191,769,4415,8,0,0
OrlandoMagic,16,25,9878,1494,3391,265,715,714,934,425,1697,825,280,460,150,876,3967,16,0,0
Philadelphia76ers,26,15,9890,1576,3383,306,801,720,955,492,1730,893,314,563,198,788,4178,9,0,0
PhoenixSuns,19,22,9858,1637,3573,280,795,853,1123,528,1763,935,333,506,198,863,4407,12,0,0
PortlandTrailBlazers,17,24,9987,1502,3194,240,689,693,915,395,1575,825,235,553,176,868,3937,15,0,0
SacramentoKings,34,7,9905,1604,3353,238,657,817,1070,437,1714,919,291,534,250,808,4263,7,0,0
SanAntonioSpurs,20,21,9939,1492,3361,190,596,739,955,436,1685,818,267,480,203,812,3913,15,0,0
OklahomaCityThunder,18,23,9919,1532,3391,231,714,804,1061,482,1719,878,293,591,220,880,4099,11,0,0
TorontoRaptors,26,15,9886,1621,3359,311,826,896,1117,448,1665,1000,314,490,204,846,4449,16,0,0
UtahJazz,20,21,9866,1479,3251,264,766,864,1142,421,1624,865,322,578,253,895,4086,11,0,0
WashingtonWizards,30,11,9920,1528,3345,258,748,836,1104,481,1782,891,293,511,206,839,4150,6,0,0
