AtlantaHawks,23,18,9965,1437,3323,241,680,798,1062,496,1697,833,347,548,173,880,3913,19,1,0
BostonCeltics,22,19,9840,1441,3358,287,796,761,1051,526,1763,908,361,641,209,888,3930,8,0,1
NOrleansHornets,16,25,9940,1407,3234,219,651,665,900,484,1715,898,289,625,204,865,3698,18,0,2
ChicagoBulls,27,14,9915,1373,3289,231,627,864,1166,526,1884,907,347,603,219,837,3841,17,0,0
ClevelandCavaliers,18,23,9940,1469,3376,218,593,723,965,460,1691,890,294,504,220,849,3879,10,0,0
DallasMavericks,5,36,9890,1541,3421,243,736,710,944,517,1751,898,278,579,170,841,4035,20,1,3
DenverNuggets,12,29,9890,1487,3397,189,544,681,942,554,1792,984,345,726,233,1006,3844,17,0,2
DetroitPistons,10,31,9840,1302,3196,184,614,628,857,483,1630,787,336,595,194,959,3416,15,1,0
GSWarriors,14,27,9965,1420,3283,192,556,729,981,486,1711,803,320,573,191,966,3761,26,2,2
HoustonRockets,14,27,9990,1310,3199,220,609,703,955,432,1576,822,365,546,183,841,3543,12,0,2
IndianaPacers,7,34,9865,1289,3040,164,516,633,846,426,1650,814,289,650,280,903,3375,15,2,4
LAClippers,23,18,9915,1514,3313,221,634,775,1032,492,1665,939,334,560,213,952,4024,11,1,2
LALakers,7,34,9890,1390,3326,183,622,714,966,465,1698,815,330,621,147,1035,3677,14,0,2
MiamiHeat,12,29,9915,1323,3136,217,652,746,969,436,1652,671,297,601,205,874,3609,19,1,4
MilwaukeeBucks,14,27,9915,1509,3343,241,658,715,960,486,1682,919,295,551,176,986,3974,10,1,1
MinnesotaT-wolves,10,31,9865,1339,3302,192,583,716,926,471,1646,879,260,501,127,818,3586,18,1,4
NJNets,13,28,9840,1312,3152,200,609,686,887,420,1585,790,360,650,196,892,3510,24,2,1
NYKnicks,18,23,9940,1351,3230,217,628,894,1153,447,1649,757,357,527,153,820,3813,8,0,0
OrlandoMagic,30,11,9940,1566,3354,228,620,739,980,500,1735,926,317,533,204,854,4099,15,1,1
Philadelphia76ers,20,21,9915,1319,3130,229,663,723,972,472,1654,847,332,595,191,866,3590,12,1,2
PhoenixSuns,23,18,9865,1483,3328,232,691,757,1003,494,1745,790,314,617,197,816,3955,16,2,2
PortlandTrailBlazers,16,25,10015,1466,3230,214,601,597,785,475,1603,989,310,563,186,793,3743,7,0,3
SacramentoKings,7,34,9890,1529,3439,190,599,659,887,533,1726,769,324,600,218,921,3907,21,2,2
SanAntonioSpurs,8,33,9915,1302,3168,144,441,652,868,434,1630,665,305,620,164,917,3400,23,1,4
SeattleSupersonics,20,21,9890,1484,3299,242,678,729,950,521,1720,820,307,584,182,828,3939,19,1,3
TorontoRaptors,23,18,9965,1361,3169,128,441,760,1002,496,1785,723,289,567,152,776,3610,9,0,0
UtahJazz,13,28,9890,1249,2965,213,622,849,1110,427,1461,718,324,619,256,1024,3560,33,8,6
MemphisGrizzlies,10,31,9865,1389,3248,180,528,781,1030,544,1788,820,332,681,233,983,3739,25,1,3
WashingtonWizards,24,17,9915,1511,3314,212,639,705,904,472,1709,943,388,647,209,901,3939,18,0,0
