AtlantaHawks,10,31,9890,1346,3237,185,570,746,974,474,1673,801,329,618,186,843,3623,13,1,5
BostonCeltics,22,19,9940,1392,3367,368,1002,772,987,432,1681,802,374,515,140,923,3924,27,2,6
CharlotteHornets,23,18,9865,1403,3304,174,507,737,994,538,1781,813,313,552,207,884,3717,30,4,1
ChicagoBulls,7,34,9915,1416,3218,131,409,682,961,440,1586,841,307,598,181,903,3645,23,1,8
ClevelandCavaliers,9,32,9940,1451,3268,195,527,720,951,455,1697,852,302,565,201,900,3817,11,0,1
DallasMavericks,27,14,10015,1622,3464,320,843,785,963,411,1666,907,292,489,175,941,4349,26,0,5
DenverNuggets,7,34,9865,1427,3427,196,608,648,890,572,1670,820,308,584,192,952,3698,19,1,1
DetroitPistons,24,17,9840,1410,3135,279,739,731,964,401,1547,879,331,562,262,886,3830,26,3,3
GSWarriors,7,34,9890,1504,3505,153,484,848,1160,633,1827,834,323,666,233,932,4009,20,3,6
HoustonRockets,10,31,9990,1406,3273,253,723,689,939,491,1657,745,249,553,209,743,3754,26,4,4
IndianaPacers,17,24,9915,1437,3281,199,610,824,1082,475,1742,887,336,619,190,928,3897,29,3,5
LAClippers,14,27,9916,1460,3371,190,563,753,1036,551,1792,793,266,560,238,814,3863,20,1,2
LALakers,24,17,9940,1553,3426,271,718,736,1058,517,1774,907,295,490,216,921,4113,25,4,5
MiamiHeat,18,23,9990,1388,3213,155,443,628,850,453,1721,867,289,573,223,939,3559,21,1,1
MilwaukeeBucks,16,25,9890,1489,3249,301,811,660,881,385,1616,841,293,558,196,902,3939,33,5,3
MinnesotaT-wolves,21,20,9965,1550,3501,196,526,668,839,565,1846,887,275,573,209,874,3964,16,3,7
NJNets,19,22,9915,1445,3356,189,581,672,927,482,1727,941,342,580,205,876,3751,9,0,1
NYKnicks,11,30,9890,1416,3279,251,697,702,892,431,1622,856,285,566,147,904,3785,13,2,3
OrlandoMagic,17,24,9865,1508,3413,297,773,755,984,453,1644,905,301,497,172,863,4068,13,2,2
Philadelphia76ers,21,20,9840,1394,3220,113,336,743,958,551,1799,768,365,621,187,803,3644,21,4,4
PhoenixSuns,13,28,9940,1515,3459,177,542,607,806,540,1715,857,340,612,197,923,3814,12,0,2
PortlandTrailBlazers,19,22,9890,1451,3316,224,689,697,930,536,1733,865,371,561,192,818,3823,47,6,4
SacramentoKings,25,16,9890,1595,3455,197,559,793,1028,464,1797,949,362,580,191,785,4180,23,1,3
SanAntonioSpurs,26,15,9940,1444,3186,209,568,813,1108,444,1759,836,278,558,246,792,3910,16,0,1
SeattleSupersonics,19,22,9940,1570,3366,256,669,617,816,477,1628,932,358,543,165,855,4013,14,0,2
TorontoRaptors,18,23,9840,1425,3333,184,543,653,905,557,1669,848,337,528,205,898,3687,23,0,6
UtahJazz,19,22,9865,1399,3188,133,398,893,1181,577,1703,971,375,641,212,990,3824,14,1,0
MemphisGrizzlies,8,33,9915,1400,3282,153,528,676,943,495,1658,853,336,675,235,791,3629,16,2,0
WashingtonWizards,15,26,9840,1411,3292,166,403,683,905,495,1671,816,292,522,160,887,3671,10,2,6
