AtlantaHawks,16,17,8043,1180,2658,198,572,481,643,367,1411,698,247,484,161,597,3039,10,0,0
BostonCeltics,18,15,7933,1146,2632,203,585,616,802,391,1414,682,270,466,168,622,3111,22,0,0
CharlotteBobcats,30,3,7947,1318,2723,211,587,527,702,388,1492,770,281,437,180,629,3374,14,0,0
ChicagoBulls,9,24,7969,1154,2717,149,469,464,637,367,1300,650,263,418,157,574,2921,13,0,0
ClevelandCavaliers,23,10,8001,1270,2707,212,646,576,779,366,1408,733,287,448,201,693,3328,9,0,0
DallasMavericks,20,13,8049,1186,2689,238,686,586,752,350,1428,724,276,449,132,571,3196,11,0,0
DenverNuggets,15,18,8055,1304,2805,283,769,516,678,396,1356,761,244,499,233,712,3407,8,0,0
DetroitPistons,26,7,7951,1216,2596,218,568,578,763,388,1400,746,272,436,193,624,3228,10,0,0
GSWarriors,22,11,7976,1245,2739,234,628,618,838,448,1547,725,230,468,182,536,3342,6,0,0
HoustonRockets,21,12,8000,1263,2667,196,569,595,783,340,1379,704,238,469,146,603,3317,6,0,0
IndianaPacers,14,19,8006,1179,2677,220,612,572,790,409,1419,692,231,453,179,693,3150,15,0,0
LAClippers,17,16,7975,1154,2546,233,632,629,828,351,1320,662,182,438,164,658,3170,21,0,0
LALakers,18,15,8080,1271,2830,227,640,499,664,367,1379,715,252,330,162,646,3268,12,0,0
MemphisGrizzlies,18,15,7925,1148,2521,197,583,598,778,359,1370,690,257,550,186,595,3091,9,0,0
MiamiHeat,15,18,8099,1171,2665,246,669,564,783,389,1388,712,290,521,150,664,3152,9,0,0
MilwaukeeBucks,19,14,7959,1196,2698,209,645,617,822,394,1472,701,255,512,160,646,3218,14,0,0
MinnesotaT-wolves,20,13,8022,1284,2859,218,638,585,754,418,1482,715,266,417,198,721,3371,10,0,0
NJNets,20,13,7950,1224,2632,200,564,566,781,377,1426,763,267,472,172,639,3214,13,0,0
NOrleansHornets,23,10,7970,1162,2604,215,690,588,774,378,1334,682,270,451,189,625,3127,10,0,0
NYKnicks,19,14,7965,1201,2667,218,608,573,782,385,1423,651,263,508,210,689,3193,13,0,0
OrlandoMagic,17,16,7952,1195,2622,188,560,524,670,347,1394,685,239,409,150,642,3102,8,0,0
Philadelphia76ers,17,16,7951,1171,2671,191,543,536,691,349,1446,677,197,448,177,526,3069,2,0,0
PhoenixSuns,19,14,7928,1237,2731,191,565,616,795,419,1474,744,265,475,168,652,3281,13,0,0
PortlandTrailBlazers,25,8,8026,1269,2690,233,624,518,712,387,1443,759,261,445,167,629,3289,8,0,0
SacramentoKings,27,6,7972,1317,2797,208,586,625,818,416,1572,787,256,480,227,629,3467,11,0,0
SanAntonioSpurs,11,22,8004,1300,2779,211,569,462,581,335,1382,695,221,434,172,590,3273,9,0,0
OklahomaCityThunder,12,21,7996,1221,2830,204,600,574,763,419,1382,674,263,438,175,667,3220,14,0,0
TorontoRaptors,23,10,8040,1130,2551,194,609,674,920,325,1353,660,256,403,173,626,3128,10,0,0
UtahJazz,22,11,8014,1217,2605,216,578,722,966,378,1394,749,242,460,193,650,3372,14,0,0
WashingtonWizards,24,9,7926,1233,2708,216,590,593,798,428,1467,757,257,453,138,599,3275,10,0,0
