AtlantaHawks,29,12,9859,1573,3328,261,711,711,954,478,1708,908,311,538,237,876,4118,10,0,0
BostonCeltics,10,31,9921,1369,3217,251,781,812,1104,478,1648,790,298,613,222,919,3801,21,0,0
CharlotteBobcats,30,11,9925,1592,3352,281,778,761,1023,500,1814,987,326,563,239,820,4226,13,0,0
ChicagoBulls,28,13,9897,1489,3279,288,762,899,1170,465,1793,922,335,598,225,877,4165,17,0,0
ClevelandCavaliers,23,18,9868,1498,3204,221,659,825,1115,410,1696,849,295,527,192,819,4042,7,0,0
DallasMavericks,24,17,9884,1453,3223,219,601,850,1115,428,1656,836,263,467,178,870,3975,13,0,0
DenverNuggets,24,17,9947,1747,3660,318,859,757,1017,546,1883,1072,306,614,192,910,4569,11,0,0
DetroitPistons,16,25,9876,1390,3122,216,612,773,1049,434,1673,816,228,498,158,774,3769,13,0,0
GSWarriors,20,21,9870,1619,3456,288,804,901,1193,521,1929,957,281,659,231,853,4427,18,0,0
HoustonRockets,17,24,9890,1447,3289,206,578,760,1012,454,1685,806,311,532,212,832,3860,21,0,0
IndianaPacers,26,15,9899,1571,3411,309,802,894,1187,466,1880,982,343,634,196,870,4345,8,0,0
LAClippers,31,10,9892,1597,3368,274,722,804,1050,476,1824,936,296,528,208,877,4272,2,0,0
LALakers,14,27,9888,1569,3500,265,744,754,999,498,1760,872,297,530,182,893,4157,17,0,0
MemphisGrizzlies,33,8,9895,1667,3520,274,801,739,946,480,1890,1031,351,544,230,935,4347,9,0,0
MiamiHeat,35,6,9905,1511,3209,267,717,818,1081,442,1765,999,300,534,198,834,4107,5,0,0
MilwaukeeBucks,34,7,9936,1576,3268,294,738,873,1147,457,1697,946,345,511,232,823,4319,9,0,0
MinnesotaT-wolves,34,7,9830,1532,3230,271,739,929,1203,464,1767,968,315,540,244,694,4264,7,0,0
NJNets,28,13,9894,1515,3264,261,702,911,1206,472,1751,884,347,518,207,873,4202,13,0,0
NOrleansHornets,15,26,9921,1523,3295,305,807,625,814,411,1688,913,229,531,195,769,3976,15,0,0
NYKnicks,33,8,9979,1627,3408,281,776,823,1090,487,1810,971,294,508,249,818,4358,7,0,0
OrlandoMagic,14,27,9947,1528,3481,261,758,775,1010,479,1757,961,284,546,183,962,4092,14,0,0
Philadelphia76ers,23,18,9885,1567,3287,295,781,656,837,454,1576,997,269,567,267,847,4085,10,0,0
PhoenixSuns,16,25,9864,1688,3659,236,670,691,923,555,1790,893,310,556,146,840,4303,18,0,0
PortlandTrailBlazers,28,13,9987,1511,3317,262,725,761,968,478,1726,855,253,454,182,792,4045,19,0,0
SacramentoKings,29,12,9911,1589,3343,304,791,928,1227,490,1728,1028,332,578,238,891,4410,14,0,0
SanAntonioSpurs,19,22,9896,1459,3251,236,661,648,860,415,1698,797,297,474,185,807,3802,15,0,0
SeattleSupersonics,34,7,9902,1694,3611,296,798,769,1035,494,1870,1051,362,519,241,795,4453,6,0,0
TorontoRaptors,25,16,9891,1549,3299,297,830,697,887,415,1747,950,252,559,181,762,4092,8,0,0
UtahJazz,24,17,9871,1512,3202,245,683,997,1326,478,1612,875,332,609,250,942,4266,6,0,0
WashingtonWizards,23,18,9998,1540,3310,325,875,748,982,442,1720,995,272,515,200,832,4153,13,0,0
