AtlantaHawks,57,25,19730,2922,6609,396,1080,1646,2153,1029,3563,1737,697,1158,513,1695,7886,39,4,5
BostonCeltics,46,36,19830,2935,6392,430,1170,1634,2178,888,3537,1885,650,1325,440,1903,7934,48,1,3
CharlotteHornets,36,46,19880,2767,6501,389,1081,1444,1910,892,3328,1748,616,1145,375,1765,7367,29,1,3
ChicagoBulls,67,15,19855,2987,6330,346,973,1607,2202,957,3509,1932,635,1176,426,1752,7927,32,3,4
ClevelandCavaliers,52,30,19830,2927,6582,422,1155,1633,2125,991,3391,1880,694,1174,542,1810,7909,49,6,6
DallasMavericks,29,53,19805,2938,6693,381,1140,1631,2229,1067,3690,1778,622,1211,379,1846,7888,68,4,7
DenverNuggets,42,40,19780,3081,6913,416,1168,1542,2049,1012,3654,2042,588,1041,507,1760,8120,36,1,5
DetroitPistons,50,32,19855,2976,6850,428,1229,1596,2169,1012,3683,1860,669,1219,397,2062,7976,35,1,4
GSWarriors,65,17,19780,3179,6739,439,1158,1529,2011,1039,3732,2045,722,1302,493,1764,8326,35,4,6
HoustonRockets,37,45,19830,3020,6733,359,1015,1385,1862,988,3408,1735,605,1055,399,1770,7784,33,1,3
IndianaPacers,41,41,19980,2829,6682,377,1121,1572,2074,1038,3538,1695,589,1072,386,1882,7607,33,0,6
LAClippers,51,31,20030,2995,6799,354,1075,1474,1983,1041,3480,1791,638,996,412,1795,7818,28,2,2
LALakers,26,56,19905,2983,6815,413,1168,1595,2114,981,3388,1659,619,1021,324,2002,7974,20,1,7
MiamiHeat,32,50,19880,2701,6261,360,1087,1339,1818,914,3442,1421,598,1208,424,1824,7101,31,3,7
MilwaukeeBucks,30,52,19780,2912,6626,439,1246,1679,2186,1014,3504,1883,592,1216,350,1778,7942,42,3,3
MinnesotaT-wolves,35,47,19830,2977,6588,350,996,1567,2164,967,3472,1834,583,1181,350,1656,7871,42,3,3
NJNets,56,26,19730,2937,6452,428,1188,1664,2231,1000,3622,1840,619,1258,522,1808,7966,40,4,4
NYKnicks,34,48,19905,2568,6159,445,1266,1478,2015,872,3289,1573,596,1147,338,1754,7059,37,4,3
OrlandoMagic,39,43,19955,2830,6499,367,1058,1885,2566,1061,3670,1793,695,1325,435,1946,7912,51,5,9
Philadelphia76ers,26,56,19848,2878,6697,427,1247,1242,1662,988,3348,1770,675,1215,458,1936,7425,33,3,4
PhoenixSuns,31,51,19805,2792,6421,327,937,1618,2127,903,3490,1653,682,1382,416,1818,7529,36,3,2
PortlandTrailBlazers,32,50,19780,2819,6436,406,1103,1436,1930,946,3184,1746,646,1169,324,1737,7480,33,3,1
SacramentoKings,27,55,20080,3087,7139,401,1131,1291,1724,1121,3764,1816,666,1277,476,1766,7866,48,7,1
SanAntonioSpurs,24,58,19830,2837,6770,343,1043,1233,1664,967,3399,1617,600,1060,419,1946,7250,29,4,4
SeattleSupersonics,38,44,19805,3076,6783,471,1351,1353,1824,1047,3478,1957,648,1171,508,1817,7976,42,4,5
TorontoRaptors,35,47,19955,3009,6725,379,1045,1425,1890,927,3438,1696,561,1095,440,1792,7822,44,2,6
UtahJazz,29,53,19780,2667,6076,410,1194,1830,2391,875,3057,1564,699,1269,446,2008,7574,57,4,10
VancouverGrizzlies,59,23,19780,3143,6791,389,1075,1317,1798,1052,3586,1935,710,1190,476,1768,7992,28,3,1
WashingtonWizards,63,19,19680,3100,6596,434,1095,1559,2088,931,3341,1902,688,1181,511,1972,8193,31,2,2
