AtlantaHawks,23,18,9890,1460,3226,204,533,847,1110,486,1698,756,316,593,207,862,3971,27,2,2
BostonCeltics,21,20,9915,1420,3194,222,592,837,1124,458,1788,878,336,666,192,941,3899,22,0,3
CharlotteHornets,13,28,9965,1362,3207,207,540,750,978,423,1631,873,309,584,146,876,3681,21,1,2
ChicagoBulls,31,10,9890,1446,3179,153,481,788,1093,495,1783,986,314,570,199,902,3833,16,2,2
ClevelandCavaliers,21,20,9965,1422,3319,209,579,805,1045,494,1663,922,348,583,253,905,3858,28,4,2
DallasMavericks,13,28,9890,1460,3323,186,566,882,1186,529,1876,860,305,603,179,955,3988,36,3,5
DenverNuggets,12,29,9890,1467,3448,188,574,778,1046,507,1793,981,283,518,268,908,3900,25,1,3
DetroitPistons,23,18,9940,1459,3431,209,619,761,1046,507,1830,850,333,617,176,1034,3888,15,0,2
GSWarriors,30,11,9940,1559,3378,219,576,779,1025,551,1871,987,372,685,222,906,4116,19,1,5
HoustonRockets,17,24,9940,1496,3355,177,510,643,876,460,1627,807,315,531,176,880,3812,12,0,2
IndianaPacers,15,26,9965,1391,3339,195,584,756,997,528,1752,829,282,548,181,944,3733,18,0,4
LAClippers,19,22,10040,1454,3406,179,569,719,980,542,1712,806,317,502,205,897,3806,18,2,1
LALakers,10,31,9915,1493,3414,207,577,781,1048,476,1643,792,289,500,158,978,3974,12,1,6
MiamiHeat,12,29,9915,1346,3067,194,551,644,895,418,1674,625,277,610,182,909,3530,22,3,6
MilwaukeeBucks,10,31,9890,1458,3274,215,593,743,990,470,1666,929,295,617,125,877,3874,17,0,1
MinnesotaT-wolves,11,30,9915,1433,3354,165,505,739,1031,489,1743,889,283,565,153,837,3770,26,2,2
NJNets,23,18,9890,1465,3226,218,598,837,1115,509,1768,931,304,638,260,919,3985,25,0,3
NYKnicks,11,30,9965,1282,3095,219,636,661,935,438,1585,745,303,566,131,856,3444,15,1,1
OrlandoMagic,15,26,9940,1416,3270,185,540,910,1230,495,1780,876,355,668,212,1013,3927,31,5,6
Philadelphia76ers,12,29,9933,1467,3347,206,609,640,836,506,1642,890,347,612,183,979,3780,15,0,1
PhoenixSuns,10,31,9840,1357,3175,176,470,822,1084,454,1712,798,336,710,188,911,3712,18,1,1
PortlandTrailBlazers,13,28,9840,1385,3151,192,502,717,954,444,1543,866,328,629,115,859,3679,19,2,1
SacramentoKings,8,33,10015,1526,3557,181,531,659,893,547,1843,872,341,658,229,908,3892,25,4,1
SanAntonioSpurs,8,33,9915,1372,3414,162,524,650,852,490,1712,757,301,561,217,993,3556,15,0,4
SeattleSupersonics,15,26,9865,1464,3320,223,675,699,920,504,1674,934,315,607,230,903,3850,22,1,3
TorontoRaptors,14,27,10015,1484,3403,200,552,667,884,459,1709,818,274,561,246,894,3835,18,0,2
UtahJazz,13,28,9915,1332,3059,205,590,890,1176,426,1517,720,346,649,226,1050,3759,32,2,8
VancouverGrizzlies,26,15,9915,1545,3383,192,541,601,845,500,1744,922,327,571,229,873,3883,8,1,1
WashingtonWizards,29,12,9840,1561,3340,226,550,728,991,474,1666,935,342,592,242,995,4076,13,1,2
