AtlantaHawks,17,16,8037,1204,2659,250,680,447,625,315,1320,712,283,448,144,590,3105,8,0,0
BostonCeltics,15,18,7923,1156,2510,186,493,523,670,255,1225,773,243,476,192,689,3021,21,0,0
CharlotteBobcats,3,30,7943,1115,2642,144,473,490,657,322,1289,643,209,479,157,606,2864,9,0,0
ChicagoBulls,24,9,7971,1244,2708,219,551,486,666,417,1500,747,236,479,163,574,3193,6,0,0
ClevelandCavaliers,10,23,7992,1126,2675,212,634,617,855,413,1402,608,248,507,116,688,3081,2,0,0
DallasMavericks,13,20,8049,1190,2683,257,737,472,610,299,1344,696,279,462,171,623,3109,16,0,0
DenverNuggets,18,15,8050,1307,2763,219,653,637,867,396,1404,748,279,465,145,652,3470,8,0,0
DetroitPistons,7,26,7956,1123,2630,154,452,530,699,396,1297,595,223,455,149,653,2930,14,0,0
GSWarriors,11,22,7978,1228,2721,268,669,465,614,313,1273,698,258,430,200,713,3189,4,0,0
HoustonRockets,12,21,8000,1227,2744,239,658,481,625,352,1334,710,252,467,127,694,3174,7,0,0
IndianaPacers,19,14,7995,1147,2652,208,537,658,844,401,1413,617,261,445,158,706,3160,12,0,0
LAClippers,16,17,7966,1199,2711,264,739,505,723,419,1399,623,264,399,142,705,3167,28,0,0
LALakers,15,18,8080,1200,2693,175,571,588,775,404,1503,682,175,449,163,558,3163,22,0,0
MemphisGrizzlies,15,18,7926,1185,2721,136,432,505,670,414,1338,655,323,462,145,674,3011,12,0,0
MiamiHeat,18,15,8099,1208,2616,186,519,585,774,334,1353,661,292,506,181,673,3187,8,0,0
MilwaukeeBucks,14,19,7956,1220,2808,208,640,572,743,403,1415,735,271,465,139,686,3220,15,0,0
MinnesotaT-wolves,13,20,8026,1200,2718,242,715,659,842,382,1430,662,220,470,157,628,3301,4,0,0
NJNets,13,20,7954,1112,2636,272,753,539,707,360,1327,658,259,480,125,658,3035,9,0,0
NOrleansHornets,10,23,7970,1148,2539,133,372,541,717,351,1339,657,252,500,140,681,2970,11,0,0
NYKnicks,14,19,7944,1169,2687,248,737,579,774,365,1337,670,297,496,142,694,3165,21,0,0
OrlandoMagic,16,17,7951,1098,2548,339,916,492,758,371,1370,649,220,460,147,600,3027,18,0,0
Philadelphia76ers,16,17,7953,1243,2758,170,470,459,607,343,1372,700,276,378,175,606,3115,5,0,0
PhoenixSuns,14,19,7918,1221,2733,212,663,519,689,361,1366,736,235,475,181,646,3173,19,0,0
PortlandTrailBlazers,8,25,8024,1159,2693,214,668,531,676,368,1319,635,259,468,149,629,3063,10,0,0
SacramentoKings,6,27,7966,1219,2875,191,637,541,722,410,1406,621,288,454,162,674,3170,17,0,0
SanAntonioSpurs,22,11,8010,1298,2785,258,693,499,676,362,1385,742,241,413,138,555,3353,4,0,0
OklahomaCityThunder,21,12,7996,1188,2638,215,648,713,886,399,1471,553,238,532,254,697,3304,22,0,0
TorontoRaptors,10,23,8036,1102,2548,186,545,540,703,338,1365,649,201,512,159,787,2930,10,0,0
UtahJazz,11,22,8026,1251,2788,129,419,583,769,437,1401,728,276,436,173,760,3214,10,0,0
WashingtonWizards,9,24,7917,1169,2717,182,539,517,682,383,1352,605,250,486,219,698,3037,10,0,0
