AtlantaHawks,24,17,9931,1512,3332,373,1036,738,940,351,1669,1046,329,571,161,762,4135,5,0,0
BostonCeltics,16,25,9846,1508,3412,294,892,648,833,486,1770,901,261,582,167,839,3958,7,0,0
CharlotteBobcats,25,16,9949,1480,3355,245,716,751,1010,400,1761,916,225,465,242,740,3956,5,0,0
ChicagoBulls,27,14,9985,1448,3348,242,707,735,940,486,1860,986,292,532,233,782,3873,21,0,0
ClevelandCavaliers,19,22,10068,1530,3526,291,812,702,941,529,1927,963,271,562,182,819,4053,8,0,0
DallasMavericks,26,15,9976,1633,3404,359,936,780,975,424,1707,956,361,533,172,822,4405,11,0,0
DenverNuggets,22,19,9877,1600,3590,362,994,783,1080,510,1922,963,300,611,261,953,4345,17,0,0
DetroitPistons,17,24,9889,1594,3526,236,773,722,1075,573,1855,905,327,562,209,853,4146,25,0,0
GSWarriors,27,14,9900,1637,3515,379,1001,642,819,459,1901,996,320,604,194,873,4295,13,0,0
HoustonRockets,33,8,9940,1562,3267,400,1114,955,1349,470,1910,883,319,647,242,808,4479,14,0,0
IndianaPacers,35,6,9866,1509,3277,255,744,767,972,436,1895,859,271,592,258,811,4040,18,0,0
LAClippers,34,7,9866,1642,3383,337,969,920,1257,438,1812,1059,378,562,216,875,4541,25,0,0
LALakers,14,27,9850,1595,3475,387,1032,685,900,340,1680,1063,306,607,234,807,4262,10,0,0
MemphisGrizzlies,27,14,9931,1580,3350,221,604,665,885,464,1723,886,311,536,209,809,4046,9,0,0
MiamiHeat,32,9,9916,1615,3149,325,881,728,963,337,1530,897,363,577,181,759,4283,10,0,0
MilwaukeeBucks,10,31,9921,1461,3356,270,770,678,906,506,1715,880,253,584,188,847,3870,9,0,0
MinnesotaT-wolves,24,17,9921,1614,3593,282,840,919,1173,508,1861,990,355,548,150,786,4429,9,0,0
BrooklynNets,28,13,9897,1492,3128,368,942,771,1028,339,1555,887,356,578,153,904,4123,12,0,0
NOrleansPelicans,22,19,9944,1567,3375,248,647,766,989,483,1777,888,313,517,327,897,4148,6,0,0
NYKnicks,19,22,9924,1524,3353,386,1024,664,876,453,1664,795,335,555,184,905,4098,24,0,0
OrlandoMagic,19,22,10016,1568,3388,283,789,686,884,394,1763,892,321,599,188,819,4105,9,0,0
Philadelphia76ers,10,31,9976,1564,3542,294,918,691,986,483,1760,954,375,693,162,885,4113,14,0,0
PhoenixSuns,26,15,9865,1629,3416,391,1015,785,1041,476,1770,766,354,611,197,896,4434,27,0,0
PortlandTrailBlazers,31,10,9913,1636,3569,374,1021,768,933,514,1926,976,230,564,187,736,4414,15,0,0
SacramentoKings,17,24,9941,1527,3359,258,769,876,1139,482,1835,782,284,614,161,949,4188,22,0,0
SanAntonioSpurs,32,9,9851,1684,3383,371,884,621,798,354,1769,1103,284,572,229,695,4360,2,0,0
OklahomaCityThunder,34,7,9904,1627,3370,328,862,834,1052,457,1863,952,349,613,272,901,4416,32,0,0
TorontoRaptors,26,15,10022,1505,3373,374,993,857,1085,481,1771,894,306,558,165,909,4241,16,0,0
UtahJazz,16,25,9886,1499,3294,265,769,704,926,424,1709,789,261,546,178,831,3967,2,0,0
WashingtonWizards,22,19,10018,1584,3415,290,805,656,872,419,1698,958,346,575,193,811,4114,8,0,0
