AtlantaHawks,16,25,9892,1509,3421,369,1054,682,883,491,1844,974,304,658,214,809,4069,14,0,0
BostonCeltics,22,19,9987,1582,3491,301,905,740,958,454,1848,935,302,603,208,786,4205,9,0,0
CharlotteHornets,27,14,9950,1520,3407,337,918,642,835,384,1840,923,269,528,211,826,4019,12,0,0
ChicagoBulls,18,23,9953,1549,3590,267,801,653,869,495,1798,821,311,471,194,862,4018,12,0,0
ClevelandCavaliers,19,22,9912,1605,3393,302,901,635,857,425,1706,980,320,529,187,841,4147,11,0,0
DallasMavericks,18,23,9988,1548,3479,371,1046,725,935,481,1895,957,295,608,163,856,4192,11,0,0
DenverNuggets,30,11,9944,1615,3457,325,910,798,1065,471,1907,957,301,564,269,784,4353,6,0,0
DetroitPistons,27,14,9922,1550,3448,313,890,610,826,469,1842,967,299,553,209,768,4023,7,0,0
GSWarriors,13,28,9864,1510,3526,297,888,823,1071,489,1883,826,343,629,156,789,4140,10,0,0
HoustonRockets,15,26,9931,1568,3486,331,943,755,1013,496,1788,892,360,616,221,870,4222,19,0,0
IndianaPacers,26,15,9927,1476,3320,294,830,787,1063,375,1730,852,307,500,190,871,4033,10,0,0
LAClippers,15,26,9845,1504,3332,369,1007,816,1079,426,1728,921,262,555,123,867,4193,13,0,0
LALakers,32,9,9969,1626,3415,354,950,773,1029,425,1825,986,316,525,200,751,4379,13,0,0
MemphisGrizzlies,17,24,9943,1514,3298,336,915,612,822,406,1705,884,317,607,215,814,3976,14,0,0
MiamiHeat,24,17,9870,1473,3257,334,943,685,931,473,1735,950,311,589,194,830,3965,17,0,0
MilwaukeeBucks,23,18,10064,1466,3329,323,976,787,1058,455,1798,929,350,688,211,849,4042,13,0,0
MinnesotaT-wolves,34,7,9931,1716,3497,377,994,657,875,487,1797,1059,355,597,226,875,4466,12,0,0
BrooklynNets,22,19,9849,1563,3398,350,982,643,873,434,1748,1017,319,531,212,786,4119,8,0,0
NOrleansPelicans,24,17,9866,1542,3366,267,799,725,964,446,1729,855,269,459,248,740,4076,9,0,0
NYKnicks,34,7,9937,1536,3343,359,901,782,1026,466,1814,924,320,508,211,791,4213,6,0,0
OrlandoMagic,29,12,9847,1553,3348,331,895,685,923,417,1805,991,303,579,239,719,4122,4,0,0
Philadelphia76ers,35,6,9904,1551,3401,326,951,738,973,481,1945,946,401,642,262,829,4166,4,0,0
PhoenixSuns,24,17,9977,1597,3520,310,911,801,1053,500,1918,893,316,609,191,824,4305,15,0,0
PortlandTrailBlazers,22,19,10002,1598,3595,289,810,671,889,476,1890,869,325,454,150,760,4156,6,0,0
SacramentoKings,30,11,9913,1664,3548,381,1060,710,950,449,1698,1010,376,502,272,974,4419,15,0,0
SanAntonioSpurs,19,22,9901,1487,3352,261,723,707,954,391,1761,828,302,562,201,790,3942,10,0,0
OklahomaCityThunder,25,16,9900,1581,3518,347,1001,741,1003,461,1804,957,321,502,199,825,4250,13,0,0
TorontoRaptors,19,22,9975,1585,3421,307,909,765,1013,496,1799,951,271,573,229,843,4242,11,0,0
UtahJazz,24,17,9846,1506,3341,316,845,627,856,428,1640,861,359,510,199,787,3955,7,0,0
WashingtonWizards,24,17,9960,1513,3404,352,936,695,932,405,1720,861,319,522,171,767,4073,4,0,0
