AtlantaHawks,23,18,9890,1555,3373,238,624,740,968,481,1727,855,338,585,164,859,4088,13,1,2
BostonCeltics,27,14,9890,1460,3364,331,944,726,973,459,1780,920,419,567,153,852,3977,15,1,2
CharlotteHornets,21,20,9890,1490,3276,172,487,831,1111,521,1783,946,340,556,249,863,3983,19,2,0
ChicagoBulls,14,27,9890,1395,3273,169,459,731,997,484,1697,976,326,571,180,931,3690,15,2,4
ClevelandCavaliers,20,21,9915,1497,3314,192,499,809,1029,513,1754,1039,270,564,269,852,3995,13,1,2
DallasMavericks,30,11,9865,1578,3466,301,802,823,1031,507,1820,904,289,469,211,900,4280,21,1,2
DenverNuggets,20,21,9940,1488,3443,227,677,658,866,545,1757,997,305,546,270,919,3861,26,3,3
DetroitPistons,26,15,9840,1436,3166,289,771,747,990,409,1629,886,317,573,303,809,3908,24,1,2
GSWarriors,14,27,9890,1494,3484,167,510,845,1184,701,2000,872,327,659,290,952,4000,30,2,5
HoustonRockets,18,23,9990,1431,3356,243,757,713,954,534,1779,737,288,521,236,733,3818,15,0,1
IndianaPacers,25,16,9990,1498,3299,206,585,839,1073,455,1756,997,322,572,246,948,4041,31,2,4
LAClippers,25,16,9890,1510,3297,218,584,745,990,532,1765,921,244,590,302,811,3983,13,0,2
LALakers,34,7,9840,1597,3413,239,721,758,1080,505,1855,975,330,505,262,902,4191,25,3,3
MiamiHeat,18,23,9940,1413,3169,157,456,608,858,449,1725,797,258,580,225,907,3591,22,0,8
MilwaukeeBucks,25,16,10015,1552,3328,292,772,661,886,456,1782,1006,303,554,192,886,4057,24,0,1
MinnesotaT-wolves,29,12,9840,1625,3386,200,521,731,915,494,1775,1106,249,496,218,865,4181,11,1,0
NJNets,33,8,9915,1597,3460,214,613,730,980,557,1827,1049,374,589,285,858,4138,15,2,8
NYKnicks,19,22,9915,1401,3241,223,647,704,894,445,1712,864,273,589,141,896,3729,14,1,3
OrlandoMagic,27,14,9965,1579,3480,323,887,691,933,489,1738,899,364,588,212,837,4172,10,0,1
Philadelphia76ers,22,19,9890,1410,3216,101,379,896,1146,541,1827,870,340,555,176,843,3817,27,2,5
PhoenixSuns,23,18,9890,1582,3475,181,554,643,824,533,1786,980,328,555,203,861,3988,14,0,2
PortlandTrailBlazers,30,11,9940,1553,3355,242,629,754,971,549,1796,1061,331,556,176,795,4102,39,3,3
SacramentoKings,36,5,9865,1672,3548,229,601,825,1126,549,1918,1009,379,515,184,775,4398,18,1,1
SanAntonioSpurs,32,9,9915,1469,3177,229,643,855,1141,463,1714,807,347,575,291,783,4022,13,3,2
SeattleSupersonics,26,15,9890,1561,3315,233,623,646,856,491,1673,994,340,542,199,877,4001,18,1,2
TorontoRaptors,24,17,9915,1494,3394,203,566,616,812,557,1781,931,351,581,249,873,3807,13,0,1
UtahJazz,25,16,9965,1470,3186,147,444,960,1249,532,1755,1028,374,649,311,981,4047,22,1,0
MemphisGrizzlies,15,26,9865,1451,3253,183,568,658,940,489,1739,932,310,615,253,780,3743,15,1,2
WashingtonWizards,22,19,9890,1527,3372,139,383,745,961,560,1777,899,278,477,194,876,3938,6,0,0
