AtlantaHawks,9,32,9940,1486,3332,163,495,714,1008,571,1768,825,304,618,168,989,3849,19,0,0
BostonCeltics,27,14,9890,1524,3252,228,619,852,1123,472,1725,931,334,627,204,952,4128,25,1,1
CharlotteBobcats,14,27,9891,1497,3412,155,418,800,1117,551,1735,936,342,533,228,946,3949,16,2,1
NOrleansHornets,11,30,9940,1408,3291,215,690,672,882,510,1649,934,262,575,162,934,3703,16,1,1
ChicagoBulls,27,14,9965,1438,3312,257,731,778,1062,524,1858,951,283,650,203,1015,3911,8,0,1
ClevelandCavaliers,29,12,9965,1529,3308,161,452,855,1122,559,1815,1015,333,561,274,903,4074,14,2,0
DallasMavericks,29,12,9890,1551,3392,233,651,947,1192,544,1824,805,362,545,286,905,4282,14,2,2
DenverNuggets,31,10,9865,1562,3339,182,507,894,1174,479,1758,1085,381,574,285,928,4200,33,6,2
DetroitPistons,32,9,9965,1403,3231,184,557,824,1083,557,1856,916,281,523,283,798,3814,40,3,1
GSWarriors,20,21,10040,1559,3576,313,910,754,1051,585,1806,963,344,546,227,939,4185,13,2,2
HoustonRockets,26,15,9915,1387,3182,271,760,765,1018,435,1756,895,305,555,188,877,3810,21,2,1
IndianaPacers,25,16,9940,1352,3104,278,808,869,1092,469,1692,781,325,552,202,914,3851,19,2,2
LAClippers,27,14,10190,1517,3218,122,353,906,1175,494,1790,1029,302,619,230,927,4062,9,1,2
LALakers,22,19,9890,1456,3263,317,892,887,1133,514,1805,883,260,570,183,862,4116,18,2,1
MiamiHeat,35,6,9940,1554,3199,221,619,853,1246,462,1776,838,262,510,254,860,4182,22,2,0
MilwaukeeBucks,23,18,9840,1484,3245,160,450,951,1200,498,1710,903,285,533,142,864,4079,14,2,2
MinnesotaT-wolves,24,17,9865,1538,3328,199,570,736,920,442,1738,1023,235,490,235,888,4011,9,0,2
NJNets,24,17,9915,1397,3230,207,596,764,976,442,1645,936,318,555,169,983,3765,18,2,1
NYKnicks,22,19,9915,1500,3253,220,588,830,1049,471,1657,836,330,558,122,949,4050,16,0,1
OrlandoMagic,24,17,9865,1581,3374,174,482,889,1171,537,1840,839,327,661,241,962,4225,28,1,5
Philadelphia76ers,25,16,9965,1499,3368,258,747,891,1120,444,1744,883,392,627,147,942,4147,21,1,1
PhoenixSuns,31,10,9890,1693,3538,394,1016,785,1038,484,1838,970,278,533,245,785,4565,6,0,0
PortlandTrailBlazers,18,23,9840,1461,3164,188,513,785,1070,489,1675,893,286,605,259,836,3895,26,3,2
SacramentoKings,30,11,9867,1660,3500,280,719,781,998,530,1783,1047,337,510,166,794,4381,25,3,2
SanAntonioSpurs,38,3,9840,1479,3130,271,687,745,1035,460,1752,919,304,568,308,840,3974,7,1,1
SeattleSupersonics,26,15,9915,1474,3272,338,925,883,1112,513,1687,777,272,497,186,993,4169,23,1,2
TorontoRaptors,22,19,9939,1487,3305,364,875,825,1067,408,1641,874,298,498,147,913,4163,13,2,1
UtahJazz,18,23,9890,1419,3121,140,411,890,1172,527,1654,906,267,611,191,1088,3868,19,1,2
MemphisGrizzlies,26,15,9865,1416,3155,259,760,747,1019,473,1634,839,342,553,272,905,3838,19,1,1
WashingtonWizards,29,12,9865,1508,3409,263,770,952,1303,587,1810,803,382,556,183,911,4231,14,1,1
