AtlantaHawks,25,16,9898,1543,3379,400,1056,678,880,353,1642,1001,366,556,205,758,4164,10,0,0
BostonCeltics,19,22,9994,1590,3581,325,1014,649,869,456,1774,994,358,574,141,859,4154,8,0,0
CharlotteHornets,14,27,9944,1446,3432,242,763,691,907,406,1786,794,276,481,181,731,3825,13,0,0
ChicagoBulls,23,18,9952,1477,3331,332,921,801,1031,428,1848,857,261,561,199,756,4087,16,0,0
ClevelandCavaliers,22,19,9926,1530,3411,404,1169,752,994,460,1741,823,314,562,158,791,4216,14,0,0
DallasMavericks,23,18,9990,1624,3579,378,1060,632,841,428,1734,953,321,497,178,827,4258,13,0,0
DenverNuggets,11,30,9947,1541,3592,314,1012,653,905,488,1786,872,332,560,191,934,4049,9,0,0
DetroitPistons,14,27,9924,1499,3534,324,994,605,860,543,1878,821,323,545,202,783,3927,9,0,0
GSWarriors,28,13,9860,1649,3586,415,1089,657,859,443,1853,1042,367,585,255,854,4370,14,0,0
HoustonRockets,26,15,9953,1531,3431,453,1325,761,1057,487,1786,904,361,652,183,935,4276,27,0,0
IndianaPacers,15,26,9921,1470,3400,303,885,702,898,411,1799,878,256,560,166,926,3945,12,0,0
LAClippers,26,15,9856,1640,3449,425,1121,700,987,403,1708,960,326,461,166,900,4405,32,0,0
LALakers,9,32,9965,1524,3538,286,775,698,914,491,1781,830,310,530,174,852,4032,8,0,0
MemphisGrizzlies,24,17,9944,1533,3344,209,627,709,939,409,1677,918,378,551,154,803,3984,16,0,0
MiamiHeat,17,24,9868,1426,3183,275,856,667,914,374,1583,849,322,572,193,799,3794,16,0,0
MilwaukeeBucks,18,23,10062,1544,3398,268,766,657,887,410,1693,926,405,639,192,941,4013,20,0,0
MinnesotaT-wolves,7,34,9932,1496,3407,213,626,832,1068,469,1667,894,332,610,154,804,4037,6,0,0
BrooklynNets,19,22,9843,1525,3363,264,801,662,874,418,1713,844,288,571,197,794,3976,9,0,0
NOrleansPelicans,17,24,9873,1514,3382,295,813,656,868,455,1737,848,265,510,192,800,3979,8,0,0
NYKnicks,7,34,9935,1433,3342,288,781,631,818,422,1647,930,266,556,214,902,3785,7,0,0
OrlandoMagic,12,29,9838,1526,3381,278,800,537,752,394,1679,825,327,581,161,858,3867,6,0,0
Philadelphia76ers,6,35,9906,1340,3373,344,1076,613,946,492,1731,747,387,704,232,874,3637,4,0,0
PhoenixSuns,17,24,9950,1589,3573,335,1016,673,877,459,1776,841,349,573,190,873,4186,40,0,0
PortlandTrailBlazers,19,22,10001,1584,3518,392,1104,601,750,408,1820,864,245,547,180,782,4161,13,0,0
SacramentoKings,11,30,9925,1481,3284,243,686,949,1243,452,1805,834,283,644,167,846,4154,24,0,0
SanAntonioSpurs,22,19,9894,1540,3440,301,886,676,846,408,1765,938,312,544,208,830,4057,4,0,0
OklahomaCityThunder,16,25,9900,1552,3531,309,929,729,1006,497,1900,812,279,569,212,914,4142,22,0,0
TorontoRaptors,22,19,9976,1575,3496,356,1034,810,1031,467,1683,814,318,470,178,897,4316,23,0,0
UtahJazz,17,24,9854,1422,3206,300,861,709,968,473,1773,862,321,623,232,772,3853,6,0,0
WashingtonWizards,17,24,9942,1527,3375,231,688,600,826,427,1787,940,258,572,162,845,3885,9,0,0
