AtlantaHawks,32,9,9940,1510,3189,235,595,893,1159,424,1649,852,351,574,216,897,4148,14,2,0
BostonCeltics,14,27,9890,1441,3278,239,677,854,1155,484,1681,903,357,600,187,950,3975,18,0,0
CharlotteBobcats,27,14,9890,1483,3233,214,590,857,1130,482,1748,839,294,610,207,977,4037,19,1,1
NOrleansHornets,30,11,9940,1436,3149,245,668,813,1056,460,1676,874,313,544,190,855,3930,19,2,0
ChicagoBulls,14,27,9965,1362,3278,192,592,824,1137,472,1719,869,331,613,226,965,3740,23,3,1
ClevelandCavaliers,12,29,9965,1414,3278,209,569,767,1041,480,1576,844,275,573,205,900,3804,15,0,0
DallasMavericks,12,29,9890,1487,3375,227,663,783,1060,530,1754,810,301,623,222,979,3984,21,2,1
DenverNuggets,10,31,9865,1438,3295,213,642,817,1108,471,1686,897,315,663,246,1000,3906,31,5,2
DetroitPistons,9,32,9965,1349,3243,190,613,669,884,452,1611,767,310,533,183,937,3557,16,0,1
GSWarriors,21,20,10040,1568,3470,249,677,778,1031,561,1924,933,284,635,187,943,4163,20,0,1
HoustonRockets,15,26,9915,1330,3221,207,640,721,992,434,1676,839,312,535,166,890,3588,16,2,1
IndianaPacers,16,25,9940,1370,3156,194,538,796,1045,488,1678,723,288,554,193,947,3730,19,1,2
LAClippers,14,27,10190,1454,3366,248,672,765,1020,496,1609,819,324,537,148,997,3921,13,1,1
LALakers,19,22,9890,1543,3480,264,732,715,920,490,1663,976,329,444,192,931,4065,9,0,1
MiamiHeat,6,35,9940,1403,3341,200,592,778,1013,464,1631,713,291,510,129,1018,3784,16,2,3
MilwaukeeBucks,18,23,9840,1500,3338,222,695,738,944,472,1640,946,300,551,162,1015,3960,14,1,2
MinnesotaT-wolves,17,24,9865,1468,3378,244,670,700,940,504,1691,908,257,472,155,819,3880,19,1,1
NJNets,17,24,9915,1323,3031,215,604,882,1167,422,1628,816,304,618,212,937,3743,15,0,3
NYKnicks,19,22,9915,1455,3165,244,650,845,1114,474,1642,758,291,599,158,879,3999,14,0,1
OrlandoMagic,17,24,9865,1532,3463,218,638,884,1176,534,1685,811,359,568,160,956,4166,12,0,0
Philadelphia76ers,16,25,9965,1448,3294,287,780,900,1160,450,1783,927,354,682,149,994,4083,27,1,1
PhoenixSuns,10,31,9890,1648,3727,246,706,650,902,589,1879,776,303,534,173,884,4192,16,1,0
PortlandTrailBlazers,23,18,9840,1537,3436,223,651,686,892,573,1678,953,342,511,193,883,3983,16,1,3
SacramentoKings,11,30,9865,1596,3482,240,666,675,932,545,1769,822,295,602,170,875,4107,13,1,2
SanAntonioSpurs,3,38,9840,1295,3160,148,433,716,931,435,1582,621,311,606,185,928,3454,16,2,4
SeattleSupersonics,15,26,9915,1466,3222,228,638,815,1085,454,1534,812,239,512,160,987,3975,25,0,1
TorontoRaptors,19,22,9940,1565,3317,219,596,785,1093,460,1811,884,246,540,161,900,4134,21,2,1
UtahJazz,23,18,9890,1347,2957,236,630,989,1275,408,1511,719,321,579,218,1070,3919,16,0,2
MemphisGrizzlies,15,26,9865,1346,3148,214,616,753,973,503,1698,787,283,611,222,924,3659,22,3,3
WashingtonWizards,12,29,9865,1502,3351,252,746,790,1032,501,1732,906,277,638,187,1030,4046,18,2,0
