AtlantaHawks,10,31,9940,1391,3264,207,633,679,888,477,1684,816,315,669,218,896,3668,15,1,1
BostonCeltics,17,24,9865,1407,3179,265,782,796,1073,399,1574,835,408,644,123,919,3875,15,0,0
NOrleansHornets,16,25,9890,1370,3337,269,886,680,893,579,1764,774,332,607,161,885,3689,20,2,1
ChicagoBulls,9,32,9915,1422,3351,215,636,651,894,485,1695,860,322,637,203,932,3710,19,1,1
ClevelandCavaliers,12,29,9915,1429,3308,116,386,728,993,531,1844,845,302,631,248,896,3702,10,1,3
DallasMavericks,16,25,9915,1589,3622,232,708,727,920,580,1800,948,340,504,218,819,4137,24,4,6
DenverNuggets,14,27,9840,1451,3340,158,484,791,1020,540,1669,750,348,603,225,929,3851,16,0,3
DetroitPistons,23,18,9940,1339,3135,146,463,812,1042,485,1706,777,343,583,235,850,3636,23,1,0
GSWarriors,10,31,9890,1393,3216,224,661,670,927,433,1638,816,298,573,194,820,3680,7,0,1
HoustonRockets,18,23,9940,1324,3058,263,710,725,915,401,1705,739,270,643,229,914,3636,22,1,3
IndianaPacers,27,14,9940,1391,3135,227,649,741,986,455,1654,816,338,583,189,892,3750,22,3,0
LAClippers,10,31,9890,1382,3261,168,532,897,1131,575,1795,790,288,669,195,919,3829,21,2,3
LALakers,22,19,9965,1506,3364,203,605,771,1120,488,1724,938,335,532,187,874,3986,28,3,3
MiamiHeat,13,28,9840,1328,3207,242,677,687,909,480,1676,799,278,553,141,957,3585,15,1,4
MilwaukeeBucks,14,27,9865,1454,3341,176,549,809,1029,464,1709,865,298,553,186,843,3893,12,1,2
MinnesotaT-wolves,27,14,9890,1498,3304,168,458,670,851,440,1720,840,290,530,223,883,3834,27,1,3
NJNets,19,22,9865,1377,3199,187,579,667,898,410,1616,957,345,537,139,864,3608,11,0,2
NYKnicks,16,25,9940,1410,3216,201,551,688,859,439,1658,869,322,630,186,938,3709,15,2,1
OrlandoMagic,10,31,9890,1441,3368,219,641,732,1000,481,1674,829,272,535,146,884,3833,11,0,2
Philadelphia76ers,12,29,9940,1306,3106,179,493,798,1043,451,1616,801,323,614,189,851,3589,8,0,2
PhoenixSuns,11,30,9865,1472,3377,184,596,669,895,493,1657,826,371,610,190,944,3797,15,0,3
PortlandTrailBlazers,16,25,9965,1414,3207,198,565,599,821,521,1706,797,285,594,240,784,3625,29,1,0
SacramentoKings,21,20,9890,1522,3369,281,723,774,981,431,1654,1073,369,534,163,789,4099,26,2,3
SanAntonioSpurs,24,17,9840,1380,3232,191,554,685,1009,519,1845,817,311,592,261,838,3636,7,0,2
SeattleSupersonics,16,25,9915,1451,3263,356,962,697,901,435,1609,880,337,581,160,933,3955,10,0,1
TorontoRaptors,15,26,10015,1276,3123,235,627,637,846,393,1608,764,286,559,196,893,3424,15,2,0
UtahJazz,14,27,9890,1334,3104,125,401,790,1076,557,1662,848,282,627,192,1100,3583,18,1,8
MemphisGrizzlies,19,22,10015,1472,3331,228,682,730,999,483,1618,916,376,596,269,977,3902,17,3,2
WashingtonWizards,8,33,9915,1344,3242,208,638,792,1133,549,1715,739,363,705,197,874,3688,12,0,1
