AtlantaHawks,31,10,9840,1511,3217,293,812,730,987,433,1679,919,294,505,171,772,4045,10,0,0
BostonCeltics,35,6,9956,1604,3227,283,685,796,1035,431,1712,1015,307,574,199,917,4287,21,0,0
CharlotteBobcats,23,18,9939,1411,3106,231,660,790,1050,440,1685,869,286,622,246,879,3843,10,0,0
ChicagoBulls,28,13,9939,1574,3419,238,619,892,1114,493,1743,887,323,540,253,801,4278,11,0,0
ClevelandCavaliers,39,2,9885,1545,3234,327,824,779,1000,442,1754,895,322,482,231,797,4196,14,0,0
DallasMavericks,32,9,9934,1611,3362,297,795,835,1013,461,1780,987,312,511,233,796,4354,11,0,0
DenverNuggets,33,8,9868,1554,3275,289,773,1023,1363,455,1743,1024,359,604,299,917,4420,32,0,0
DetroitPistons,21,20,9919,1504,3253,169,505,701,941,468,1685,878,244,469,209,851,3878,17,0,0
GSWarriors,21,20,10013,1674,3525,280,732,1039,1286,473,1728,918,307,551,289,938,4667,21,0,0
HoustonRockets,33,8,9935,1503,3295,307,823,777,959,449,1834,867,288,530,191,739,4090,8,0,0
IndianaPacers,25,16,9988,1621,3564,334,862,800,1009,480,1878,861,271,556,258,931,4376,11,0,0
LAClippers,11,30,9880,1462,3308,262,759,663,919,446,1629,888,287,570,276,819,3849,9,0,0
LALakers,36,5,9907,1668,3515,287,786,803,1055,520,1876,1032,368,561,247,856,4426,19,0,0
MemphisGrizzlies,16,25,9865,1454,3170,207,562,790,1046,436,1629,714,300,560,213,882,3905,7,0,0
MiamiHeat,28,13,10045,1541,3306,314,826,737,979,417,1680,791,346,519,230,808,4133,10,0,0
MilwaukeeBucks,22,19,9908,1548,3404,265,719,851,1088,502,1701,992,317,534,152,980,4212,9,0,0
MinnesotaT-wolves,11,30,9937,1510,3421,250,752,758,1020,489,1694,836,278,551,156,915,4028,2,0,0
NJNets,19,22,9879,1450,3265,325,879,793,1017,450,1677,847,278,516,195,909,4018,7,0,0
NOrleansHornets,28,13,9849,1447,3128,273,762,781,965,413,1661,859,303,493,172,821,3948,16,0,0
NYKnicks,20,21,9919,1584,3528,404,1103,813,1031,475,1767,834,295,570,90,857,4385,14,0,0
OrlandoMagic,32,9,9861,1468,3205,393,1057,822,1161,441,1814,795,299,565,226,807,4151,13,0,0
Philadelphia76ers,24,17,9827,1500,3263,173,521,832,1102,526,1712,866,318,536,208,815,4005,5,0,0
PhoenixSuns,28,13,9815,1744,3357,276,682,856,1155,464,1764,934,284,601,222,811,4620,27,0,0
PortlandTrailBlazers,34,7,9913,1568,3299,293,782,825,1063,579,1762,907,305,486,222,804,4254,13,0,0
SacramentoKings,11,30,9976,1509,3383,295,819,875,1114,451,1667,793,280,589,181,944,4188,9,0,0
SanAntonioSpurs,28,13,9919,1548,3215,324,809,593,808,347,1649,893,229,449,165,738,4013,9,0,0
OklahomaCityThunder,15,26,9865,1487,3283,164,466,762,1002,483,1769,818,297,650,197,793,3900,4,0,0
TorontoRaptors,18,23,9952,1569,3333,236,608,794,934,384,1651,945,264,504,214,783,4168,14,0,0
UtahJazz,33,8,9869,1595,3282,204,544,911,1175,462,1721,1049,355,550,192,853,4305,12,0,0
WashingtonWizards,13,28,9833,1507,3338,203,605,776,998,501,1672,878,324,546,194,859,3993,6,0,0
