AtlantaHawks,23,18,9961,1455,3178,229,633,840,1135,468,1623,793,289,622,188,940,3979,17,0,0
BostonCeltics,29,12,9977,1493,3173,215,604,843,1110,399,1637,910,302,583,194,857,4044,15,0,0
CharlotteBobcats,21,20,9997,1465,3225,204,603,876,1177,480,1760,788,260,639,210,924,4010,14,0,0
ChicagoBulls,10,31,9861,1351,3191,214,660,750,1036,432,1614,802,297,675,218,934,3666,16,0,0
ClevelandCavaliers,11,30,9944,1390,3188,202,617,711,971,392,1596,795,283,612,164,902,3693,7,0,0
DallasMavericks,5,36,9897,1409,3133,187,559,779,1055,443,1578,713,285,595,155,921,3784,20,0,0
DenverNuggets,18,23,9888,1606,3567,266,773,735,1023,532,1790,1014,344,642,206,999,4213,18,0,0
DetroitPistons,15,26,9938,1428,3190,188,571,764,1028,499,1709,827,271,550,156,848,3808,16,0,0
GSWarriors,11,30,9919,1531,3422,291,836,892,1218,571,1895,985,335,776,171,953,4245,17,0,0
HoustonRockets,13,28,9892,1393,3214,258,696,675,924,365,1628,798,282,564,156,826,3719,14,0,0
IndianaPacers,19,22,9947,1420,3206,212,592,887,1175,462,1683,743,317,640,198,998,3939,12,0,0
LAClippers,16,25,9865,1442,3228,218,666,744,1021,397,1570,855,277,563,161,966,3846,17,0,0
LALakers,16,25,10046,1556,3402,271,727,856,1114,456,1683,920,340,593,205,984,4239,20,0,0
MemphisGrizzlies,27,14,10049,1632,3371,298,747,854,1101,470,1709,974,334,634,207,1032,4416,15,0,0
MiamiHeat,14,27,9871,1408,3188,245,719,708,940,458,1624,734,288,595,137,901,3769,10,0,0
MilwaukeeBucks,23,18,9919,1592,3301,266,708,743,1021,498,1684,1036,300,619,184,863,4193,18,0,0
MinnesotaT-wolves,21,20,10010,1543,3387,270,773,749,990,488,1694,897,285,550,175,851,4105,18,0,0
NJNets,17,24,9982,1440,3262,260,737,863,1128,423,1688,939,310,584,159,988,4003,12,0,0
NOrleansHornets,17,24,10028,1494,3329,274,788,664,884,463,1745,781,256,523,180,851,3926,9,0,0
NYKnicks,22,19,9999,1493,3293,288,773,821,1075,433,1580,812,302,542,183,962,4095,16,0,0
OrlandoMagic,16,25,9859,1323,3059,232,646,866,1134,419,1466,707,344,614,175,1014,3744,22,0,0
Philadelphia76ers,20,21,9918,1500,3304,241,716,668,887,468,1681,905,329,603,149,911,3909,3,0,0
PhoenixSuns,8,33,9896,1555,3526,239,677,732,949,503,1727,640,284,570,152,863,4081,14,0,0
PortlandTrailBlazers,23,18,9893,1457,3121,221,635,827,1058,412,1561,826,262,553,151,862,3962,11,0,0
SacramentoKings,21,20,9947,1561,3403,272,797,794,1047,477,1751,831,264,612,179,1013,4188,15,0,0
SanAntonioSpurs,10,31,9886,1448,3228,187,553,591,814,374,1576,709,290,581,164,920,3674,20,0,0
SeattleSupersonics,21,20,9825,1520,3247,239,689,800,1049,440,1629,905,313,619,181,851,4079,7,0,0
TorontoRaptors,11,30,9866,1489,3277,289,785,715,941,413,1677,819,239,584,140,905,3982,8,0,0
UtahJazz,10,31,9928,1370,3022,277,727,995,1286,351,1415,725,300,605,198,1035,4012,23,0,0
WashingtonWizards,15,26,9921,1568,3303,290,764,841,1040,471,1700,951,274,653,186,973,4267,15,0,0
