AtlantaHawks,32,46,18875,2892,6712,640,1904,1301,1716,906,3629,1724,664,1209,392,1427,7725,14,0,0
BostonCeltics,32,45,18585,2873,6554,594,1785,1536,2039,891,3552,1596,582,1215,416,1599,7876,20,0,0
CharlotteHornets,33,44,18665,2904,6541,681,1959,1255,1625,678,3441,1787,520,1005,427,1579,7744,13,0,0
ChicagoBulls,39,39,18972,3076,6997,599,1769,1276,1732,928,3612,1751,625,877,448,1450,8027,10,0,0
ClevelandCavaliers,22,56,18879,2858,6395,599,1746,1314,1769,719,3192,1665,560,1002,337,1611,7629,11,0,0
DallasMavericks,38,39,18807,2968,6579,706,2053,1306,1752,821,3549,1694,578,1035,346,1652,7948,21,0,0
DenverNuggets,47,32,19131,3071,6653,728,1949,1434,1887,769,3362,1866,636,1042,493,1667,8304,15,0,0
DetroitPistons,37,41,18910,3017,6552,572,1609,1293,1648,686,3323,1686,559,1009,346,1683,7899,11,0,0
GSWarriors,9,69,18916,3036,6962,615,1849,1462,1935,883,3418,1729,670,1089,323,1563,8149,15,0,0
HoustonRockets,39,38,18622,3012,6538,746,2049,1443,1910,906,3441,1894,681,1213,388,1746,8213,20,0,0
IndianaPacers,36,41,18692,2885,6564,630,1901,1330,1781,840,3467,1597,597,1176,342,1585,7730,11,0,0
LAClippers,28,49,18577,2828,6498,609,1779,1463,1940,906,3585,1646,545,1127,241,1744,7728,13,0,0
LALakers,61,16,18523,3113,6584,645,1861,1356,1847,841,3575,1886,573,929,428,1484,8227,10,0,0
MemphisGrizzlies,36,42,18899,2791,6150,743,2044,1547,2018,797,3363,1690,549,1214,442,1668,7872,16,0,0
MiamiHeat,32,45,18624,2868,6501,580,1665,1256,1634,751,3183,1563,580,945,314,1522,7572,7,0,0
MilwaukeeBucks,46,32,18845,2933,6467,727,2060,1433,1860,900,3357,1897,635,1155,432,1529,8026,14,0,0
MinnesotaT-wolves,52,26,18933,3112,6622,701,1990,1323,1755,834,3277,1760,607,1098,412,1686,8248,19,0,0
BrooklynNets,56,21,18563,3120,6536,720,1945,1144,1502,775,3301,1859,679,1043,392,1422,8104,11,0,0
NOrleansPelicans,48,29,18598,3005,6463,700,1905,1432,1838,691,3436,1760,558,1022,392,1522,8142,17,0,0
NYKnicks,47,31,18843,2962,6696,587,1736,1370,1812,847,3459,1613,558,848,326,1457,7881,15,0,0
OrlandoMagic,44,33,18703,2935,6423,693,1925,1389,1851,775,3403,1779,583,1124,422,1407,7952,6,0,0
Philadelphia76ers,68,10,18834,3083,6650,602,1686,1604,2041,862,3685,1822,676,1127,437,1496,8372,9,0,0
PhoenixSuns,58,20,18721,3037,6513,734,1937,1570,2087,786,3433,1740,739,1108,417,1679,8378,14,0,0
PortlandTrailBlazers,37,42,19098,3022,6676,679,1828,1511,2055,816,3444,1704,603,1000,407,1540,8234,20,0,0
SacramentoKings,47,31,18829,3158,6825,800,2183,1379,1805,869,3495,1874,685,1212,417,1716,8495,18,0,0
SanAntonioSpurs,12,65,18487,2743,6298,495,1495,1142,1517,696,3091,1596,552,1100,296,1488,7123,11,0,0
OklahomaCityThunder,24,54,18858,3002,6846,628,1838,1394,1844,878,3127,1683,676,975,354,1565,8026,27,0,0
TorontoRaptors,25,52,18577,2815,6318,665,1784,1280,1708,743,3150,1671,503,1002,406,1704,7575,20,0,0
UtahJazz,39,39,18981,2774,6220,613,1701,1314,1767,732,3107,1496,620,1048,370,1558,7475,12,0,0
WashingtonWizards,40,37,18581,2991,6439,683,1844,1388,1807,724,3412,1736,621,1208,333,1550,8053,19,0,0
