AtlantaHawks,10,23,8119,1200,2707,193,565,516,681,345,1380,655,247,468,153,666,3109,8,0,0
BostonCeltics,9,24,8023,1061,2628,141,532,522,696,388,1435,551,245,503,136,595,2785,16,0,0
CharlotteBobcats,29,4,7954,1250,2688,195,555,588,784,390,1479,767,218,423,198,712,3283,16,0,0
ChicagoBulls,7,26,7971,1130,2703,156,470,482,642,383,1339,595,227,410,186,592,2898,8,0,0
ClevelandCavaliers,22,11,7975,1266,2723,236,591,519,685,385,1416,794,237,434,207,688,3287,7,0,0
DallasMavericks,10,23,8017,1161,2699,235,682,506,704,375,1470,627,285,473,133,642,3063,16,0,0
DenverNuggets,13,20,8000,1237,2763,288,719,513,678,335,1303,767,279,487,207,740,3275,12,0,0
DetroitPistons,15,18,8022,1162,2551,177,546,584,755,316,1288,739,291,472,155,659,3085,7,0,0
GSWarriors,21,12,7951,1216,2691,234,653,670,887,421,1479,802,269,479,146,559,3336,13,0,0
HoustonRockets,11,22,8076,1211,2760,173,567,547,707,390,1378,617,257,461,194,612,3142,8,0,0
IndianaPacers,10,23,7996,1126,2627,222,647,607,827,385,1372,600,204,496,217,735,3081,21,0,0
LAClippers,9,24,7997,1125,2553,227,629,622,850,362,1307,706,214,489,132,743,3099,20,0,0
LALakers,7,26,7999,1221,2873,216,634,402,551,391,1325,731,304,392,140,686,3060,14,0,0
MemphisGrizzlies,7,26,8024,1130,2611,220,626,565,744,371,1313,584,261,528,177,680,3045,11,0,0
MiamiHeat,5,28,7943,1114,2601,233,649,492,674,338,1236,585,259,523,130,692,2953,14,0,0
MilwaukeeBucks,16,17,7918,1253,2755,229,602,564,713,419,1479,732,244,507,137,632,3299,14,0,0
MinnesotaT-wolves,20,13,7925,1288,2797,188,557,474,648,353,1385,707,283,434,179,714,3238,12,0,0
NJNets,24,9,7942,1277,2662,231,587,540,713,403,1385,776,259,439,156,635,3325,11,0,0
NOrleansHornets,22,11,7971,1143,2585,210,652,541,713,354,1306,697,254,423,189,610,3037,8,0,0
NYKnicks,11,22,8003,1115,2571,226,631,598,808,332,1339,597,273,560,124,748,3054,15,0,0
OrlandoMagic,12,21,8024,1177,2664,226,632,481,632,319,1333,665,257,431,123,666,3061,5,0,0
Philadelphia76ers,14,19,7962,1092,2631,166,527,481,661,357,1441,616,194,424,139,544,2831,7,0,0
PhoenixSuns,14,19,7922,1268,2777,207,566,484,649,383,1391,672,261,418,120,641,3227,9,0,0
PortlandTrailBlazers,13,20,7950,1207,2659,209,593,544,709,343,1349,633,238,488,147,677,3167,6,0,0
SacramentoKings,17,16,7950,1351,2812,231,650,493,650,399,1393,784,264,495,193,684,3426,12,0,0
SanAntonioSpurs,5,28,7950,1212,2781,201,597,470,652,345,1337,596,268,435,158,654,3095,10,0,0
OklahomaCityThunder,7,26,8006,1184,2799,217,632,593,756,416,1342,637,279,456,146,655,3178,17,0,0
TorontoRaptors,20,13,7929,1104,2579,207,615,661,875,352,1321,667,222,427,149,588,3076,9,0,0
UtahJazz,8,25,8145,1186,2705,212,681,580,761,350,1322,606,252,472,181,716,3164,19,0,0
WashingtonWizards,22,11,7948,1189,2644,210,626,634,820,383,1406,663,263,507,161,632,3222,11,0,0
