AtlantaHawks,27,14,9920,1610,3396,343,892,696,935,442,1770,966,350,597,189,801,4259,8,0,0
BostonCeltics,32,9,9897,1577,3312,270,771,774,1027,427,1756,953,297,595,199,788,4198,11,0,0
CharlotteBobcats,23,18,9964,1558,3442,341,899,637,839,414,1829,880,268,534,210,828,4094,11,0,0
ChicagoBulls,20,21,9976,1485,3348,277,783,607,796,441,1677,852,341,568,226,845,3854,19,0,0
ClevelandCavaliers,27,14,9877,1600,3346,393,1013,686,913,414,1728,1020,275,567,221,772,4279,9,0,0
DallasMavericks,18,23,9868,1528,3336,320,942,774,1009,472,1753,928,302,628,154,758,4150,8,0,0
DenverNuggets,27,14,9893,1655,3522,307,880,809,1051,468,1775,934,350,565,227,869,4426,5,0,0
DetroitPistons,29,12,9892,1633,3430,341,952,731,965,450,1741,1043,348,603,223,848,4338,10,0,0
GSWarriors,17,24,9939,1533,3470,290,819,810,1045,437,1795,851,332,585,189,798,4166,19,0,0
HoustonRockets,20,21,9892,1634,3570,320,903,758,965,452,1713,948,350,534,238,954,4346,18,0,0
IndianaPacers,20,21,9932,1474,3382,285,804,729,936,413,1727,824,296,528,154,884,3962,16,0,0
LAClippers,18,23,9897,1561,3492,288,863,768,1014,517,1841,945,267,582,155,926,4178,19,0,0
LALakers,28,13,9872,1739,3696,338,915,711,994,552,2043,1052,394,561,228,800,4527,8,0,0
MemphisGrizzlies,18,23,9892,1461,3248,292,850,604,787,398,1632,861,288,550,203,750,3818,9,0,0
MiamiHeat,19,22,9972,1463,3219,339,932,733,983,442,1698,909,319,634,136,839,3998,9,0,0
MilwaukeeBucks,36,5,9973,1599,3386,346,899,794,1037,476,1809,950,308,560,234,862,4338,12,0,0
MinnesotaT-wolves,25,16,9943,1732,3564,343,922,568,758,468,1854,1019,329,642,242,945,4375,13,0,0
BrooklynNets,25,16,9994,1527,3271,343,908,773,1011,460,1799,915,294,617,188,828,4170,12,0,0
NOrleansPelicans,29,12,9912,1555,3265,318,904,872,1141,458,1749,942,297,595,243,836,4300,13,0,0
NYKnicks,23,18,9950,1470,3221,358,945,787,1032,430,1742,830,218,509,152,790,4085,13,0,0
OrlandoMagic,37,4,9950,1550,3374,336,894,777,993,424,1844,951,282,545,233,754,4213,5,0,0
Philadelphia76ers,32,9,9895,1614,3460,349,1010,913,1207,495,1990,988,352,675,306,840,4490,12,0,0
PhoenixSuns,19,22,9902,1563,3432,265,793,810,1057,462,1800,889,300,593,184,863,4201,9,0,0
PortlandTrailBlazers,18,23,9950,1630,3576,255,719,756,992,477,1850,828,305,452,176,825,4271,13,0,0
SacramentoKings,30,11,9902,1570,3326,362,911,769,1055,389,1702,985,322,550,246,932,4271,12,0,0
SanAntonioSpurs,11,30,9920,1523,3429,250,746,715,943,434,1752,815,297,581,211,801,4011,10,0,0
OklahomaCityThunder,16,25,9920,1504,3423,343,975,797,1056,442,1713,919,346,579,153,836,4148,15,0,0
TorontoRaptors,19,22,9946,1452,3257,272,782,814,1082,451,1734,882,291,577,186,881,3990,17,0,0
UtahJazz,32,9,9901,1603,3309,299,751,756,991,435,1780,962,323,534,239,843,4261,11,0,0
WashingtonWizards,19,22,10048,1523,3321,305,882,769,1013,436,1762,944,315,630,150,787,4120,7,0,0
